,CODUSU,NRO_HOGAR,IDECIFR_x,IDECIFR_y,GDECIFR_x,GDECIFR_y,PDECIFR_x,PDECIFR_y,IDECCFR_x,IDECCFR_y,GDECCFR_x,GDECCFR_y,PDECCFR_x,PDECCFR_y
215,TQRMNOUPRHKOKRCDEGPDJ00778270,1,2.0,2.0,,,2.0,2.0,1.0,1.0,,,1.0,1.0
216,TQRMNOUPRHKOKRCDEGPDJ00778270,1,2.0,2.0,,,2.0,2.0,1.0,1.0,,,1.0,1.0
217,TQRMNOUPRHKOKRCDEGPDJ00778270,1,2.0,2.0,,,2.0,2.0,1.0,1.0,,,1.0,1.0
218,TQRMNOUPRHKOKRCDEGPDJ00778270,1,2.0,2.0,,,2.0,2.0,1.0,1.0,,,1.0,1.0
219,TQRMNORWRHJOLLCDEGPDJ00795895,1,8.0,8.0,,,8.0,8.0,5.0,5.0,,,6.0,6.0
220,TQRMNORWRHJOLLCDEGPDJ00795895,1,8.0,8.0,,,8.0,8.0,5.0,5.0,,,6.0,6.0
221,TQRMNORWRHJOLLCDEGPDJ00795895,1,8.0,8.0,,,8.0,8.0,5.0,5.0,,,6.0,6.0
222,TQRMNORWRHJOLLCDEGPDJ00795895,1,8.0,8.0,,,8.0,8.0,5.0,5.0,,,6.0,6.0
223,TQRMNOQTRHMOKSCDEGPDJ00800471,1,9.0,9.0,,,9.0,9.0,5.0,5.0,,,5.0,5.0
224,TQRMNOQTRHMOKSCDEGPDJ00800471,1,9.0,9.0,,,9.0,9.0,5.0,5.0,,,5.0,5.0
225,TQRMNOQTRHMOKSCDEGPDJ00800471,1,9.0,9.0,,,9.0,9.0,5.0,5.0,,,5.0,5.0
226,TQRMNOQTRHMOKSCDEGPDJ00800471,1,9.0,9.0,,,9.0,9.0,5.0,5.0,,,5.0,5.0
227,TQRMNOQTRHMOKSCDEGPDJ00800471,1,9.0,9.0,,,9.0,9.0,5.0,5.0,,,5.0,5.0
228,TQRMNOQTRHMOKSCDEGPDJ00800471,1,9.0,9.0,,,9.0,9.0,5.0,5.0,,,5.0,5.0
229,TQRMNOSUVHJOKNCDEIKAH00795157,1,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
230,TQRMNOSUVHJOKNCDEIKAH00795157,1,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
231,TQRMNOSUVHJOKNCDEIKAH00795157,1,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
232,TQRMNOSUVHJOKNCDEIKAH00795157,1,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
233,TQRMNOSUVHJOKNCDEIKAH00795157,1,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
234,TQRMNOSUVHJOKNCDEIKAH00795157,1,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
235,TQRMNOSQVHKLKSCDEFKID00775979,1,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
236,TQRMNOSWTHKLKSCDEFKID00776178,1,9.0,9.0,8.0,8.0,,,9.0,9.0,9.0,9.0,,
237,TQRMNOSWTHKLKSCDEFKID00776178,1,9.0,9.0,8.0,8.0,,,9.0,9.0,9.0,9.0,,
238,TQRMNOUWQHLLKSCDEIMBF00719945,1,4.0,4.0,,,4.0,4.0,9.0,9.0,,,9.0,9.0
239,TQRMNORPRHLLKNCDEGIBJ00715961,1,8.0,8.0,,,8.0,8.0,9.0,9.0,,,9.0,9.0
240,TQRMNORPRHLLKNCDEGIBJ00715961,1,8.0,8.0,,,8.0,8.0,9.0,9.0,,,9.0,9.0
241,TQRMNOPSQHJMKNCDEGIBJ00796705,1,2.0,2.0,,,2.0,2.0,7.0,7.0,,,7.0,7.0
242,TQRMNOTVYHKOKPCDEGIBJ00799624,1,2.0,2.0,,,2.0,2.0,6.0,6.0,,,6.0,6.0
243,TQSMNOQTQHMOKUCDEFOCD00799195,1,4.0,4.0,,,4.0,4.0,2.0,2.0,,,2.0,2.0
244,TQSMNOQTQHMOKUCDEFOCD00799195,1,4.0,4.0,,,4.0,4.0,2.0,2.0,,,2.0,2.0
245,TQSMNOQTQHMOKUCDEFOCD00799195,1,4.0,4.0,,,4.0,4.0,2.0,2.0,,,2.0,2.0
246,TQSMNOQTQHMOKUCDEFOCD00799195,1,4.0,4.0,,,4.0,4.0,2.0,2.0,,,2.0,2.0
247,TQSMNOQTQHMOKUCDEFOCD00799195,1,4.0,4.0,,,4.0,4.0,2.0,2.0,,,2.0,2.0
248,TQRMNOPRQHMOLRCDEHPJB00801379,1,6.0,6.0,6.0,6.0,,,10.0,10.0,9.0,9.0,,
249,TQRMNORSXHMMLQCDEHMHF00801074,1,1.0,1.0,,,1.0,1.0,2.0,2.0,,,2.0,2.0
250,TQRMNORSXHMMLQCDEHMHF00801074,1,1.0,1.0,,,1.0,1.0,2.0,2.0,,,2.0,2.0
251,TQRMNOSPQHJNLQCDEHMHF00797190,1,7.0,7.0,,,7.0,7.0,4.0,4.0,,,5.0,5.0
252,TQRMNOSPQHJNLQCDEHMHF00797190,1,7.0,7.0,,,7.0,7.0,4.0,4.0,,,5.0,5.0
253,TQRMNOSPQHJNLQCDEHMHF00797190,1,7.0,7.0,,,7.0,7.0,4.0,4.0,,,5.0,5.0
254,TQRMNOSPQHJNLQCDEHMHF00797190,1,7.0,7.0,,,7.0,7.0,4.0,4.0,,,5.0,5.0
255,TQRMNOPUWHMMKMCDEOJAH00803282,1,2.0,2.0,,,2.0,2.0,1.0,1.0,,,1.0,1.0
256,TQRMNOPUWHMMKMCDEOJAH00803282,1,2.0,2.0,,,2.0,2.0,1.0,1.0,,,1.0,1.0
257,TQRMNOPUWHMMKMCDEOJAH00803282,1,2.0,2.0,,,2.0,2.0,1.0,1.0,,,1.0,1.0
258,TQRMNOPUWHMMKMCDEOJAH00803282,1,2.0,2.0,,,2.0,2.0,1.0,1.0,,,1.0,1.0
259,TQRMNOSSPHMLKOCDEOJAH00803283,1,4.0,4.0,,,4.0,4.0,5.0,5.0,,,6.0,6.0
260,TQRMNOSSPHMLKOCDEOJAH00803283,1,4.0,4.0,,,4.0,4.0,5.0,5.0,,,6.0,6.0
261,TQRMNOPWXHLMKPCDEOJAH00720410,1,3.0,3.0,,,3.0,3.0,4.0,4.0,,,4.0,4.0
262,TQRMNOPWXHLMKPCDEOJAH00720410,1,3.0,3.0,,,3.0,3.0,4.0,4.0,,,4.0,4.0
263,TQRMNOQWRHKOKOCDEOJAH00781566,1,4.0,4.0,,,4.0,4.0,2.0,2.0,,,3.0,3.0
264,TQRMNOQWRHKOKOCDEOJAH00781566,1,4.0,4.0,,,4.0,4.0,2.0,2.0,,,3.0,3.0
265,TQRMNOQWRHKOKOCDEOJAH00781566,1,4.0,4.0,,,4.0,4.0,2.0,2.0,,,3.0,3.0
266,TQRMNOQWRHKOKOCDEOJAH00781566,1,4.0,4.0,,,4.0,4.0,2.0,2.0,,,3.0,3.0
267,TQRMNOQQWHJOKPCDEOJAH00795274,1,2.0,2.0,,,2.0,2.0,1.0,1.0,,,1.0,1.0
268,TQRMNOQQWHJOKPCDEOJAH00795274,1,2.0,2.0,,,2.0,2.0,1.0,1.0,,,1.0,1.0
269,TQRMNOQQWHJOKPCDEOJAH00795274,1,2.0,2.0,,,2.0,2.0,1.0,1.0,,,1.0,1.0
270,TQRMNOUPPHLOLPCDEGJBF00716039,1,7.0,7.0,6.0,6.0,,,4.0,4.0,4.0,4.0,,
271,TQRMNOUPPHLOLPCDEGJBF00716039,1,7.0,7.0,6.0,6.0,,,4.0,4.0,4.0,4.0,,
272,TQRMNOUPPHLOLPCDEGJBF00716039,1,7.0,7.0,6.0,6.0,,,4.0,4.0,4.0,4.0,,
273,TQRMNOUPPHLOLPCDEGJBF00716039,1,7.0,7.0,6.0,6.0,,,4.0,4.0,4.0,4.0,,
274,TQRMNOPWXHKNKNCDEGKDB00777804,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
275,TQRMNOPWXHKNKNCDEGKDB00777804,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
276,TQRMNOPWXHKNKNCDEGKDB00777804,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
277,TQRMNOPWXHKNKNCDEGKDB00777804,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
278,TQRMNOPWXHKNKNCDEGKDB00777804,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
279,TQRMNORWYHKNKNCDEGKDB00777801,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
280,TQRMNORWYHKNKNCDEGKDB00777801,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
281,TQRMNORWYHKNKNCDEGKDB00777801,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
282,TQRMNORWYHKNKNCDEGKDB00777801,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
283,TQRMNOQUVHMNKMCDEGKDB00799942,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
284,TQRMNOQUVHMNKMCDEGKDB00799942,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
285,TQRMNOQUVHMNKMCDEGKDB00799942,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
286,TQRMNOQUVHMNKMCDEGKDB00799942,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
287,TQRMNOQUVHMNKMCDEGKDB00799942,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
288,TQRMNOQUVHMNKMCDEGKDB00799942,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
289,TQRMNOQUVHMNKMCDEGKDB00799942,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
290,TQRMNOSRQHMNKMCDEGKDB00799943,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
291,TQRMNOSRQHMNKMCDEGKDB00799943,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
292,TQRMNOSRQHMNKMCDEGKDB00799943,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
293,TQRMNOSRQHMNKMCDEGKDB00799943,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
294,TQRMNORXQHMLKRCDEFLID00798804,1,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
295,TQRMNORXQHMLKRCDEFLID00798804,1,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
296,TQRMNOPYXHJKKUCDEFLID00796861,1,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
297,TQRMNOPQSHKLKTCDEFLID00776282,1,10.0,10.0,10.0,10.0,,,10.0,10.0,10.0,10.0,,
298,TQRMNOPQSHKLKTCDEFLID00776282,1,10.0,10.0,10.0,10.0,,,10.0,10.0,10.0,10.0,,
299,TQRMNOQYUHKMKUCDEFLID00776263,1,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
300,TQRMNOQYUHKMKUCDEFLID00776263,1,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
301,TQRMNOTTTHKNLSCDEIIAD00780051,1,,,8.0,8.0,,,,,10.0,10.0,,
302,TQRMNOSRXHKMLUCDEIIAD00780093,1,,,12.0,12.0,,,,,12.0,12.0,,
303,TQRMNOSRXHKMLUCDEIIAD00780093,1,,,12.0,12.0,,,,,12.0,12.0,,
304,TQRMNOSRXHKMLUCDEIIAD00780093,1,,,12.0,12.0,,,,,12.0,12.0,,
305,TQRMNOSRXHKMLUCDEIIAD00780093,1,,,12.0,12.0,,,,,12.0,12.0,,
306,TQRMNOQTWHMKMPCDEIIAD00801881,1,,,6.0,6.0,,,,,7.0,7.0,,
307,TQRMNOQTWHMKMPCDEIIAD00801881,1,,,6.0,6.0,,,,,7.0,7.0,,
308,TQRMNORXXHLMLQCDEHMHF00717533,1,5.0,5.0,,,5.0,5.0,3.0,3.0,,,3.0,3.0
309,TQRMNORXXHLMLQCDEHMHF00717533,1,5.0,5.0,,,5.0,5.0,3.0,3.0,,,3.0,3.0
310,TQRMNORXXHLMLQCDEHMHF00717533,1,5.0,5.0,,,5.0,5.0,3.0,3.0,,,3.0,3.0
311,TQRMNORXXHLMLQCDEHMHF00717533,1,5.0,5.0,,,5.0,5.0,3.0,3.0,,,3.0,3.0
312,TQRMNOQVTHLMQNCDEIJAH00719541,1,,,4.0,4.0,,,,,1.0,1.0,,
313,TQRMNOQVTHLMQNCDEIJAH00719541,1,,,4.0,4.0,,,,,1.0,1.0,,
314,TQRMNOQVTHLMQNCDEIJAH00719541,1,,,4.0,4.0,,,,,1.0,1.0,,
315,TQRMNOQVTHLMQNCDEIJAH00719541,1,,,4.0,4.0,,,,,1.0,1.0,,
316,TQRMNOQVTHLMQNCDEIJAH00719541,1,,,4.0,4.0,,,,,1.0,1.0,,
317,TQRMNOPWTHKNKSCDEIKAH00781015,1,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
318,TQRMNOPWTHKNKSCDEIKAH00781015,1,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
319,TQRMNOPWTHKNKSCDEIKAH00781015,1,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
320,TQRMNOPWTHKNKSCDEIKAH00781015,1,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
321,TQRMNOPWTHKNKSCDEIKAH00781015,1,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
322,TQRMNOPWTHKNKSCDEIKAH00781015,1,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
323,TQRMNOPWTHKNKSCDEIKAH00781015,1,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
324,TQRMNOPWTHKNKSCDEIKAH00781015,1,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
325,TQRMNOQXQHKNQLCDEIJAH00780794,1,,,12.0,12.0,,,,,12.0,12.0,,
326,TQRMNOQXQHKNQLCDEIJAH00780794,1,,,12.0,12.0,,,,,12.0,12.0,,
327,TQRMNOQXQHKNQLCDEIJAH00780794,1,,,12.0,12.0,,,,,12.0,12.0,,
328,TQRMNORYSHLORNCDEIJAH00802648,1,,,12.0,12.0,,,,,12.0,12.0,,
329,TQRMNORYSHLORNCDEIJAH00802648,1,,,12.0,12.0,,,,,12.0,12.0,,
330,TQRMNORYSHLORNCDEIJAH00802648,1,,,12.0,12.0,,,,,12.0,12.0,,
331,TQRMNORYSHLORNCDEIJAH00802648,1,,,12.0,12.0,,,,,12.0,12.0,,
332,TQRMNORYSHLORNCDEIJAH00802648,1,,,12.0,12.0,,,,,12.0,12.0,,
333,TQRMNORYSHLORNCDEIJAH00802648,1,,,12.0,12.0,,,,,12.0,12.0,,
334,TQRMNOQPVHKOPLCDEIJAH00786447,2,,,8.0,8.0,,,,,6.0,6.0,,
335,TQRMNOQPVHKOPLCDEIJAH00786447,2,,,8.0,8.0,,,,,6.0,6.0,,
336,TQRMNOQPVHKOPLCDEIJAH00786447,2,,,8.0,8.0,,,,,6.0,6.0,,
337,TQRMNOSXYHKOLUCDEFIAH00775737,1,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
338,TQRMNOSXYHKOLUCDEFIAH00775737,1,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
339,TQRMNOSXYHKOLUCDEFIAH00775737,1,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
340,TQRMNOPUWHLLKSCDEIKAH00719802,1,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
341,TQRMNOPUWHLLKSCDEIKAH00719802,1,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
342,TQRMNORUPHKLKTCDEIKAH00781050,1,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
343,TQRMNORUPHKLKTCDEIKAH00781050,1,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
344,TQRMNORTSHLMKUCDEIKAH00802782,1,1.0,1.0,1.0,1.0,,,5.0,5.0,5.0,5.0,,
345,TQRMNOPXTHMMLQCDEIKAH00802783,1,4.0,4.0,4.0,4.0,,,9.0,9.0,8.0,8.0,,
346,TQRMNOQPSHKOKOCDEFJAH00775911,1,3.0,3.0,,,3.0,3.0,8.0,8.0,,,8.0,8.0
347,TQRMNOQTVHJMKQCDEFJAH00796645,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
348,TQRMNOQTVHJMKQCDEFJAH00796645,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
349,TQRMNOQTVHJMKQCDEFJAH00796645,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
350,TQRMNOQTVHJMKQCDEFJAH00796645,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
351,TQRMNOSPPHMOLRCDEGJBF00799842,1,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
352,TQRMNOSPPHMOLRCDEGJBF00799842,1,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
353,TQRMNOSPPHMOLRCDEGJBF00799842,1,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
354,TQRMNOSPPHMOLRCDEGJBF00799842,1,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
355,TQRMNOPXQHKMLLCDEGIBJ00777268,1,1.0,1.0,,,1.0,1.0,5.0,5.0,,,5.0,5.0
356,TQRMNOSPWHLMKOCDEFOCD00715428,1,4.0,4.0,,,4.0,4.0,3.0,3.0,,,3.0,3.0
357,TQRMNOSPWHLMKOCDEFOCD00715428,1,4.0,4.0,,,4.0,4.0,3.0,3.0,,,3.0,3.0
358,TQRMNOSPWHLMKOCDEFOCD00715428,1,4.0,4.0,,,4.0,4.0,3.0,3.0,,,3.0,3.0
359,TQRMNOSYYHMMKUCDEIMBF00802908,1,8.0,8.0,,,9.0,9.0,10.0,10.0,,,10.0,10.0
360,TQRMNOPWQHKNKNCDEGKDB00777803,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
361,TQRMNOPWQHKNKNCDEGKDB00777803,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
362,TQRMNOPWQHKNKNCDEGKDB00777803,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
363,TQRMNOPWQHKNKNCDEGKDB00777803,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
364,TQRMNOPWQHKNKNCDEGKDB00777803,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
365,TQRMNOPWQHKNKNCDEGKDB00777803,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
366,TQRMNORXYHKNKNCDEGKDB00777738,1,6.0,6.0,,,6.0,6.0,7.0,7.0,,,7.0,7.0
367,TQRMNORXYHKNKNCDEGKDB00777738,1,6.0,6.0,,,6.0,6.0,7.0,7.0,,,7.0,7.0
368,TQRMNOXYXHJOKMCDEGKDB00799944,1,4.0,4.0,,,4.0,4.0,3.0,3.0,,,3.0,3.0
369,TQRMNOXYXHJOKMCDEGKDB00799944,1,4.0,4.0,,,4.0,4.0,3.0,3.0,,,3.0,3.0
370,TQRMNOXYXHJOKMCDEGKDB00799944,1,4.0,4.0,,,4.0,4.0,3.0,3.0,,,3.0,3.0
371,TQRMNOSVVHKMKPCDEGPDJ00800466,1,2.0,2.0,,,3.0,3.0,1.0,1.0,,,1.0,1.0
372,TQRMNOSVVHKMKPCDEGPDJ00800466,1,2.0,2.0,,,3.0,3.0,1.0,1.0,,,1.0,1.0
373,TQRMNOSVVHKMKPCDEGPDJ00800466,1,2.0,2.0,,,3.0,3.0,1.0,1.0,,,1.0,1.0
374,TQRMNOSVVHKMKPCDEGPDJ00800466,1,2.0,2.0,,,3.0,3.0,1.0,1.0,,,1.0,1.0
375,TQRMNOSVVHKMKPCDEGPDJ00800466,1,2.0,2.0,,,3.0,3.0,1.0,1.0,,,1.0,1.0
376,TQRMNOSVXHKMKPCDEGPDJ00778258,2,2.0,2.0,,,2.0,2.0,2.0,2.0,,,2.0,2.0
377,TQRMNOSVXHKMKPCDEGPDJ00778258,2,2.0,2.0,,,2.0,2.0,2.0,2.0,,,2.0,2.0
378,TQRMNOSVXHKMKPCDEGPDJ00778258,2,2.0,2.0,,,2.0,2.0,2.0,2.0,,,2.0,2.0
379,TQRMNOPUSHKOKTCDEFMDB00776525,1,1.0,1.0,,,1.0,1.0,4.0,4.0,,,4.0,4.0
380,TQRMNORVSHKOKTCDEFMDB00776390,2,8.0,8.0,,,8.0,8.0,10.0,10.0,,,10.0,10.0
381,TQRMNOSWRHJMKUCDEFMDB00798910,1,5.0,5.0,,,6.0,6.0,7.0,7.0,,,7.0,7.0
382,TQRMNOSWRHJMKUCDEFMDB00798910,1,5.0,5.0,,,6.0,6.0,7.0,7.0,,,7.0,7.0
383,TQRMNORUXHLMQOCDEIJAH00719554,1,,,8.0,8.0,,,,,4.0,4.0,,
384,TQRMNORUXHLMQOCDEIJAH00719554,1,,,8.0,8.0,,,,,4.0,4.0,,
385,TQRMNORUXHLMQOCDEIJAH00719554,1,,,8.0,8.0,,,,,4.0,4.0,,
386,TQRMNORUXHLMQOCDEIJAH00719554,1,,,8.0,8.0,,,,,4.0,4.0,,
387,TQRMNORUXHLMQOCDEIJAH00719554,1,,,8.0,8.0,,,,,4.0,4.0,,
388,TQRMNORUXHLMQOCDEIJAH00719554,1,,,8.0,8.0,,,,,4.0,4.0,,
389,TQRMNORSTHKMPUCDEIJAH00780180,1,,,12.0,12.0,,,,,12.0,12.0,,
390,TQRMNORSTHKMPUCDEIJAH00780180,1,,,12.0,12.0,,,,,12.0,12.0,,
391,TQRMNORSTHKMPUCDEIJAH00780180,1,,,12.0,12.0,,,,,12.0,12.0,,
392,TQRMNORSTHKMPUCDEIJAH00780180,1,,,12.0,12.0,,,,,12.0,12.0,,
393,TQRMNORSTHKMPUCDEIJAH00780180,1,,,12.0,12.0,,,,,12.0,12.0,,
394,TQRMNOQRRHKNQLCDEIJAH00786075,1,,,12.0,12.0,,,,,12.0,12.0,,
395,TQRMNOQRRHKNQLCDEIJAH00786075,1,,,12.0,12.0,,,,,12.0,12.0,,
396,TQRMNOQRRHKNQLCDEIJAH00786075,1,,,12.0,12.0,,,,,12.0,12.0,,
397,TQRMNOSXTHKMQRCDEIJAH00786039,1,,,12.0,12.0,,,,,12.0,12.0,,
398,TQRMNOSXTHKMQRCDEIJAH00786039,1,,,12.0,12.0,,,,,12.0,12.0,,
399,TQRMNOSXTHKMQRCDEIJAH00786039,1,,,12.0,12.0,,,,,12.0,12.0,,
400,TQRMNOSXTHKMQRCDEIJAH00786039,1,,,12.0,12.0,,,,,12.0,12.0,,
401,TQRMNOUSQHJOLUCDEFKID00795235,1,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
402,TQRMNOUSQHJOLUCDEFKID00795235,1,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
403,TQRMNOXYWHMOMPCDEFKID00798679,1,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,
404,TQRMNOXYWHMOMPCDEFKID00798679,1,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,
405,TQRMNOXYWHMOMPCDEFKID00798679,1,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,
406,TQRMNOXYWHMOMPCDEFKID00798679,1,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,
407,TQRMNOXYWHMOMPCDEFKID00798679,1,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,
408,TQRMNOQQQHJNMOCDEFKID00795672,1,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
409,TQRMNOQQQHJNMOCDEFKID00795672,1,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
410,TQRMNOQQQHJNMOCDEFKID00795672,1,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
411,TQRMNOPRXHMLKSCDEFJAH00798469,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
412,TQRMNORPXHLLKSCDEHMHF00717504,2,3.0,3.0,,,3.0,3.0,2.0,2.0,,,2.0,2.0
413,TQRMNORPXHLLKSCDEHMHF00717504,2,3.0,3.0,,,3.0,3.0,2.0,2.0,,,2.0,2.0
414,TQRMNORPXHLLKSCDEHMHF00717504,2,3.0,3.0,,,3.0,3.0,2.0,2.0,,,2.0,2.0
415,TQRMNORQXHMMLOCDEGGFB00799510,1,2.0,2.0,2.0,2.0,,,1.0,1.0,1.0,1.0,,
416,TQRMNORQXHMMLOCDEGGFB00799510,1,2.0,2.0,2.0,2.0,,,1.0,1.0,1.0,1.0,,
417,TQRMNORQXHMMLOCDEGGFB00799510,1,2.0,2.0,2.0,2.0,,,1.0,1.0,1.0,1.0,,
418,TQRMNOQSWHJMLRCDEFKID00795326,1,1.0,1.0,1.0,1.0,,,2.0,2.0,2.0,2.0,,
419,TQRMNOQSWHJMLRCDEFKID00795326,1,1.0,1.0,1.0,1.0,,,2.0,2.0,2.0,2.0,,
420,TQRMNOQQQHMMLSCDEFKID00798681,1,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
421,TQRMNOQQQHMMLSCDEFKID00798681,1,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
422,TQRMNOQQQHMMLSCDEFKID00798681,1,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
423,TQRMNOQQQHMMLSCDEFKID00798681,1,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
424,TQRMNOQQSHMMLSCDEFKID00798682,1,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
425,TQRMNOQQSHMMLSCDEFKID00798682,1,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
426,TQRMNOQQSHMMLSCDEFKID00798682,1,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
427,TQRMNOQQSHMMLSCDEFKID00798682,1,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
428,TQRMNOQVWHLNKMCDEGKDB00716281,1,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
429,TQRMNOPXUHKMKOCDEGKDB00777747,1,3.0,3.0,,,3.0,3.0,4.0,4.0,,,4.0,4.0
430,TQRMNOPXUHKMKOCDEGKDB00777747,1,3.0,3.0,,,3.0,3.0,4.0,4.0,,,4.0,4.0
431,TQSMNORWVHKOKSCDEGKDB00777672,1,2.0,2.0,,,2.0,2.0,2.0,2.0,,,3.0,3.0
432,TQSMNORWVHKOKSCDEGKDB00777672,1,2.0,2.0,,,2.0,2.0,2.0,2.0,,,3.0,3.0
433,TQRMNOUXQHKMKPCDEFNFF00776705,1,4.0,4.0,,,4.0,4.0,9.0,9.0,,,9.0,9.0
434,TQRMNORVXHLKKUCDEFNFF00715311,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
435,TQRMNORVXHLKKUCDEFNFF00715311,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
436,TQRMNOTQUHJKKUCDEFLID00795214,1,1.0,1.0,1.0,1.0,,,4.0,4.0,4.0,4.0,,
